Scenario,Algorithm,Runtime (s),Distance,Visited Nodes,Start,Goal,Seed
floors,gbfs,0.00023031234741210938,5.560477932315067,5,"(6, 7, 7)","(10, 8, 4)",21
floors,gbfs,0.00024127960205078125,5.560477932315067,5,"(6, 7, 7)","(10, 8, 4)",21
floors,gbfs,0.00023746490478515625,5.560477932315067,5,"(6, 7, 7)","(10, 8, 4)",21
floors,gbfs,0.00022912025451660156,5.560477932315067,5,"(6, 7, 7)","(10, 8, 4)",21
floors,gbfs,0.00022530555725097656,5.560477932315067,5,"(6, 7, 7)","(10, 8, 4)",21
floors,gbfs,0.0005421638488769531,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0006477832794189453,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005207061767578125,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005252361297607422,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005261898040771484,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005238056182861328,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005297660827636719,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005140304565429688,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005304813385009766,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0005230903625488281,11.560477932315068,14,"(5, 4, 1)","(15, 3, 2)",22
floors,gbfs,0.0004343986511230469,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.0004267692565917969,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.00042629241943359375,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.0005548000335693359,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.0004162788391113281,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.0004189014434814453,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.00047969818115234375,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.00041103363037109375,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.00041937828063964844,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.00042939186096191406,13.02457954745282,11,"(10, 2, 1)","(19, 5, 7)",23
floors,gbfs,0.00033211708068847656,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.00033926963806152344,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0003349781036376953,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0003314018249511719,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.00033020973205566406,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0003414154052734375,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.00033545494079589844,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0004761219024658203,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0003349781036376953,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0003330707550048828,9.803118619434352,8,"(13, 10, 3)","(7, 3, 4)",24
floors,gbfs,0.0005385875701904297,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0005366802215576172,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0005421638488769531,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0008380413055419922,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0005538463592529297,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0006136894226074219,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.000560760498046875,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0005686283111572266,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0005593299865722656,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.0006809234619140625,16.267220234572108,15,"(13, 13, 1)","(7, 5, 8)",25
floors,gbfs,0.00034117698669433594,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.00034546852111816406,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.0003380775451660156,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.0003409385681152344,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.0003352165222167969,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.0003368854522705078,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.0003414154052734375,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.00033593177795410156,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.000331878662109375,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.000335693359375,9.388905057061256,8,"(7, 11, 4)","(14, 10, 9)",26
floors,gbfs,0.0003752708435058594,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.0003752708435058594,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.0005180835723876953,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.00036072731018066406,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.0003654956817626953,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.00036716461181640625,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.00035762786865234375,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.00036072731018066406,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.0003705024719238281,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.00035834312438964844,11.535169427003229,9,"(16, 12, 5)","(10, 4, 2)",27
floors,gbfs,0.0005588531494140625,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005633831024169922,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005712509155273438,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005631446838378906,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0007004737854003906,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005538463592529297,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005717277526855469,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005631446838378906,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005574226379394531,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0005588531494140625,14.828427124746192,15,"(4, 12, 3)","(18, 10, 3)",28
floors,gbfs,0.0003490447998046875,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0003452301025390625,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.000339508056640625,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.00034689903259277344,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0003504753112792969,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0003368854522705078,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0003485679626464844,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0004780292510986328,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0003337860107421875,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0003371238708496094,9.828427124746192,10,"(18, 2, 6)","(10, 2, 9)",29
floors,gbfs,0.0006530284881591797,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006644725799560547,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006742477416992188,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006573200225830078,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006513595581054688,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006618499755859375,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006549358367919922,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006504058837890625,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0007913112640380859,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.0006513595581054688,18.56047793231507,18,"(18, 13, 5)","(1, 10, 4)",30
floors,gbfs,0.00036334991455078125,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.00037097930908203125,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.0003643035888671875,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.0003616809844970703,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.00036144256591796875,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.0003795623779296875,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.00036334991455078125,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.0003662109375,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.0003685951232910156,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.00036025047302246094,14.38890505706126,13,"(1, 8, 2)","(13, 3, 1)",31
floors,gbfs,0.0003733634948730469,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0003674030303955078,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0003762245178222656,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0003657341003417969,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0003752708435058594,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.00036454200744628906,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0003681182861328125,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.00036334991455078125,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0003743171691894531,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.00037360191345214844,11.217332181807448,9,"(3, 4, 3)","(10, 12, 4)",32
floors,gbfs,0.0004169940948486328,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0004169940948486328,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0004181861877441406,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.00041222572326660156,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0009062290191650391,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.00043129920959472656,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0004761219024658203,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0005199909210205078,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0004203319549560547,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0004172325134277344,13.85300667219901,11,"(19, 3, 4)","(9, 8, 9)",33
floors,gbfs,0.0003886222839355469,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.0003859996795654297,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.0003952980041503906,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.00038361549377441406,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.00037550926208496094,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.0003769397735595703,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.0005285739898681641,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.000385284423828125,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.00038433074951171875,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.0003879070281982422,13.85300667219901,11,"(17, 6, 1)","(8, 1, 7)",34
floors,gbfs,0.0003552436828613281,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.00036144256591796875,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.00036454200744628906,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.00036072731018066406,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.00035762786865234375,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.0003604888916015625,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.0003638267517089844,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.0003674030303955078,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.00036072731018066406,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,0.0005021095275878906,8.974691494688162,9,"(18, 6, 3)","(11, 3, 5)",35
floors,gbfs,8.058547973632812e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.557868957519531e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.462501525878906e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.43865966796875e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.343292236328125e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.414817810058594e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,8.845329284667969e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.605552673339844e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.462501525878906e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,7.534027099609375e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
floors,gbfs,0.000171661376953125,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.0001747608184814453,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.00017571449279785156,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.00017499923706054688,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.00017499923706054688,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.00017309188842773438,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.0001780986785888672,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.00023245811462402344,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.00017309188842773438,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.0001728534698486328,3.732050807568877,4,"(3, 10, 9)","(2, 11, 6)",37
floors,gbfs,0.0011281967163085938,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009675025939941406,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009589195251464844,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009598731994628906,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009596347808837891,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009529590606689453,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009717941284179688,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009510517120361328,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009739398956298828,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0009596347808837891,15.70674230225704,28,"(14, 7, 2)","(3, 6, 8)",38
floors,gbfs,0.0003459453582763672,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.0003459453582763672,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.00048613548278808594,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.0003497600555419922,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.0003485679626464844,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.00034999847412109375,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.0003571510314941406,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.00033593177795410156,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.0003452301025390625,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.00033783912658691406,8.146264369941973,8,"(7, 5, 7)","(1, 4, 4)",39
floors,gbfs,0.0005300045013427734,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005316734313964844,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005242824554443359,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005288124084472656,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0006642341613769531,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005323886871337891,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005254745483398438,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.00052642822265625,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005288124084472656,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005259513854980469,16.85300667219901,14,"(15, 10, 9)","(2, 4, 5)",40
floors,gbfs,0.0005400180816650391,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.00044655799865722656,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.0004467964172363281,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.00043129920959472656,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.000431060791015625,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.00043892860412597656,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.0005779266357421875,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.0004405975341796875,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.00043654441833496094,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.0004487037658691406,8.560477932315067,11,"(13, 6, 4)","(6, 7, 5)",41
floors,gbfs,0.00023412704467773438,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.00025081634521484375,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.0002155303955078125,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.0002143383026123047,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.00021886825561523438,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.00021505355834960938,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.00021839141845703125,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.00021314620971679688,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.00021076202392578125,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.0002186298370361328,5.878315177510849,5,"(4, 1, 5)","(8, 4, 3)",42
floors,gbfs,0.0006418228149414062,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006885528564453125,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006351470947265625,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006413459777832031,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006301403045654297,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.00063323974609375,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.000637054443359375,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006392002105712891,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006334781646728516,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.0006244182586669922,14.560477932315068,17,"(2, 5, 3)","(15, 6, 2)",43
floors,gbfs,0.00043201446533203125,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.000431060791015625,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0004248619079589844,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0005640983581542969,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.00042057037353515625,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0004343986511230469,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0004305839538574219,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.00041556358337402344,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0004131793975830078,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0004222393035888672,13.120955864630135,11,"(14, 9, 9)","(4, 3, 7)",44
floors,gbfs,0.0002620220184326172,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0002617835998535156,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.00026917457580566406,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0002646446228027344,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0002651214599609375,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.00027108192443847656,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0002598762512207031,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0002601146697998047,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0002567768096923828,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.00025963783264160156,6.242640687119285,6,"(9, 7, 8)","(9, 2, 5)",45
floors,gbfs,0.0006194114685058594,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006175041198730469,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006108283996582031,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006213188171386719,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006072521209716797,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006151199340820312,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006194114685058594,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.001096487045288086,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006139278411865234,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0006723403930664062,18.196152422706632,17,"(3, 7, 1)","(19, 10, 4)",46
floors,gbfs,0.0002994537353515625,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.00029587745666503906,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.0003027915954589844,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.0002911090850830078,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.0002980232238769531,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.0003077983856201172,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.0002963542938232422,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.00029540061950683594,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.00030803680419921875,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.00029730796813964844,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
floors,gbfs,0.0003440380096435547,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.00046944618225097656,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.0003361701965332031,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.00034356117248535156,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.0003333091735839844,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.0003483295440673828,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.0003380775451660156,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
floors,gbfs,0.0003421306610107422,9.071067811865476,8,"(18, 6, 3)","(18, 12, 9)",48
